STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,INCOME_GROUP,Income group,HEALTH_PROF,Health profession,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,Health system performance assessment,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,SURVEY_VERSION,Survey version,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2017,,7.2,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2018,,6.1,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2019,,6.4,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2020,,5.8,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2021,,5.2,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2022,,4.6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2023,,4.6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,LTU,Lithuania,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2024,,0,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2011,,7.7,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2012,,8.5,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2013,,8.2,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2014,,8.7,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2015,,9.3,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2016,,10.3,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2017,,9.8,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NLD,Netherlands,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2018,,9.7,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2000,,6.1,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2001,,6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2002,,5.9,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2003,,5.4,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2004,,6.4,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2005,,4.1,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2006,,6.5,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2007,,3.6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2008,,4.7,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2009,,3.9,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2010,,4.5,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2011,,5.2,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2012,,4.3,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NZL,New Zealand,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2013,,2.6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NOR,Norway,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2018,,10.1,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NOR,Norway,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2019,,6,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NOR,Norway,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2020,,4.8,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NOR,Norway,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2021,,4.9,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,NOR,Norway,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,M,Male,OBS,Observed,_Z,Not applicable,_Z,Not applicable,2022,,2.9,,,,AGE_STANDARD,Age standardised rate,,,,,1,One,,,,,,,0,Units
